Date,Stock,Open,High,Low,Close,Volume
2015-05-06,MSFT,39.639556884765625,40.91576708031132,39.41686417672326,40.74446323786002,52433000
2015-05-07,MSFT,39.999305725097656,40.33334650805904,39.53678620991272,39.63100351123001,32971700
2015-05-08,MSFT,40.89865493774414,41.09565330243027,40.70165657305802,40.72735101751909,35364900
2015-05-11,MSFT,40.57316970825195,41.03568922022845,40.57316970825195,40.72734287891078,24609400
2015-05-12,MSFT,40.55605316162109,40.83870516235982,39.75949259071322,40.12779493069648,29928300
2015-05-13,MSFT,40.79586410522461,41.38685905749756,40.74447196128141,41.27551104596217,34184600
2015-05-14,MSFT,41.729469299316406,41.81511961030289,41.13847104451998,41.13847104451998,32980900
2015-05-15,MSFT,41.3697395324707,41.8922150348208,41.15561044248136,41.85795359625835,28642700
2015-05-18,MSFT,41.121341705322266,41.30121259217463,40.77873718255832,41.09564726463623,24136500
2015-05-19,MSFT,41.01789093017578,41.21616952988955,40.67305658110066,41.00064888386362,28574800
2015-05-20,MSFT,41.01789093017578,41.319618519178455,40.75064414521336,40.85409313450226,25047900
2015-05-21,MSFT,40.87995529174805,41.03513042275229,40.52650155747931,40.75926425398567,22410700
2015-05-22,MSFT,40.431678771972656,40.8196133448459,40.362710579453775,40.77650986881381,25720600
2015-05-26,MSFT,40.16443634033203,40.41444113260909,39.81960191728886,40.37133765187489,29581900
2015-05-27,MSFT,41.043758392333984,41.18169149453532,40.190295061561386,40.36271226145919,27335600
2015-05-28,MSFT,40.90581893920898,41.397205745046406,40.854092800695135,40.94892241034517,19283700
2015-05-29,MSFT,40.397193908691406,41.00927180704507,40.16443119623628,40.88858076101301,36519600
2015-06-01,MSFT,40.71617889404297,41.18170449414161,40.19030774821883,40.56962636544836,28837300
2015-06-02,MSFT,40.44890975952149,40.81960550162264,40.19028566443747,40.45753242622177,21498300
2015-06-03,MSFT,40.38856506347656,41.15582127470728,40.36270364002047,40.83684837202409,28002200
2015-06-04,MSFT,39.96616363525391,40.65582929520864,39.82823050326296,40.33685954408932,27745500
2015-06-05,MSFT,39.7764892578125,40.1040815552505,39.51786514450209,39.92304500479161,25438100
2015-06-08,MSFT,39.42304229736328,40.026500857647335,39.37131615039564,39.91442918350975,22121600
2015-06-09,MSFT,39.35408020019531,39.60408170692957,39.19028236739359,39.44890654353048,24406100
2015-06-10,MSFT,40.181678771972656,40.37133803530619,39.38856090687455,39.47477115774652,28417400
2015-06-11,MSFT,40.03512191772461,40.44892124507496,39.76787836863975,40.22478117597946,27347800
2015-06-12,MSFT,39.62994384765625,40.0609852093629,39.569598320104085,39.84546452850957,23931000
2015-06-15,MSFT,39.207515716552734,39.35407146660989,38.81095851524247,39.18165429125375,33254500
2015-06-16,MSFT,39.50926971435547,39.86272365079571,39.05236343901612,39.09546693593108,27070300
2015-06-17,MSFT,39.62994384765625,39.71615080456373,39.1040728602006,39.42304254705983,28704100
2015-06-18,MSFT,40.27650833129883,40.34547324328773,39.80236017381661,39.84546694346758,32658300
2015-06-19,MSFT,39.74200439453125,40.37132755243902,39.64717807607201,40.33684346104441,63837000
2015-06-22,MSFT,39.85408401489258,40.276505997467176,39.79373848717972,39.94029426061424,20318100
2015-06-23,MSFT,39.57820510864258,39.89717469402234,39.32820040913086,39.76786429980093,25896500
2015-06-24,MSFT,39.345458984375,39.87133002547923,39.267871399809046,39.37132041636867,34890900
2015-06-25,MSFT,39.35408020019531,39.70753400825218,39.224766467834456,39.68166928862912,20616000
2015-06-26,MSFT,39.01785659790039,39.89718123481451,38.81957799672134,39.354071570596105,49835300
2015-06-29,MSFT,38.2505989074707,38.99199037013983,38.24197952960456,38.82819588201346,34081700
2015-06-30,MSFT,38.06095504760742,38.5523419561478,37.87991516926249,38.543719286967935,35945400
2015-07-01,MSFT,38.3195686340332,38.99199194662511,38.01783777917962,38.32818801224784,28343900
2015-07-02,MSFT,38.27647399902344,38.578201634924206,37.98336574332644,38.34543890640736,21752000
2015-07-06,MSFT,38.267845153808594,38.34543271745825,37.888530002956976,37.89714938176958,23034000
2015-07-07,MSFT,38.19026184082031,38.35405965374735,37.34542121403811,38.224745937077,36435800
2015-07-08,MSFT,38.13852310180664,38.70749729874858,37.9574833161473,38.31093693411755,39785900
2015-07-09,MSFT,38.37992858886719,38.98338723705962,38.36268653736625,38.57820724825033,32424700
2015-07-10,MSFT,38.457515716552734,38.91441856581729,38.42303161396314,38.80234687669362,25465800
2015-07-13,MSFT,39.25924682617188,39.328211731895216,38.75061790319727,38.77647933177047,28178300
2015-07-14,MSFT,39.328216552734375,39.62132483730282,39.06097298849411,39.181664054742605,22880300
2015-07-15,MSFT,39.44889831542969,39.56096997419463,39.164412767591465,39.3799334175172,26629600
2015-07-16,MSFT,40.22476959228516,40.25063101511441,39.62993384712599,39.66441464803706,26271700
2015-07-17,MSFT,40.19028854370117,40.3282216235332,39.87993829193309,40.12994302681116,29467100
2015-07-20,MSFT,40.44890975952149,40.62994958580571,40.03511054967029,40.21615037595452,30631900
2015-07-21,MSFT,40.75926208496094,40.80236884351139,40.06959669974528,40.32822080812816,42781900
2015-07-22,MSFT,39.25924682617188,40.45754124930242,38.96613857753254,39.173036583287065,59152400
2015-07-23,MSFT,39.750633239746094,39.85408224142409,38.87992788391826,39.02648365083119,33934000
2015-07-24,MSFT,39.60407257080078,39.93166487224826,39.48338153568436,39.57821114572842,32333200
2015-07-27,MSFT,39.09544372558594,39.664418097395895,39.00923678293573,39.604072579823935,39701400
2015-07-28,MSFT,39.08684158325195,39.34546581383464,38.61269661241944,39.29374294086941,34328900
2015-07-29,MSFT,39.90582275390625,40.32824158118306,39.01787503001224,39.13856941210556,40945900
2015-07-30,MSFT,40.4144401550293,40.86272357870804,39.59546088655053,39.8799464833827,39777900
2015-07-31,MSFT,40.259254455566406,40.83684816707955,40.08683729336206,40.76788327534812,31201500
2015-08-03,MSFT,40.35410690307617,40.5179014911709,40.0437564931403,40.50065943633161,24125900
2015-08-04,MSFT,40.9834098815918,41.12996235325425,40.24201827802232,40.30236380030502,33403900
2015-08-05,MSFT,41.01789093017578,41.73341776491816,40.983406837551456,41.36272199066683,26959700
2015-08-06,MSFT,40.19028854370117,41.18168481589541,39.940287097407136,41.12995867773939,27368000
2015-08-07,MSFT,40.29374313354492,40.32822393904468,39.87994058170565,39.99201224318646,19163000
2015-08-10,MSFT,40.80238723754883,40.94032037677331,40.37996514884456,40.47479479867116,23079900
2015-08-11,MSFT,40.00926208496094,40.46616491054413,39.56960130977889,40.36271589672215,29237400
2015-08-12,MSFT,40.29374313354492,40.431676221296605,39.40579579809574,39.8195950613508,30181400
2015-08-13,MSFT,40.28511428833008,40.60408388823486,40.078216332720814,40.56960308802246,22627200
2015-08-14,MSFT,40.51788330078125,40.60409024768965,40.10408403616934,40.11270341542649,21473400
2015-08-17,MSFT,40.79375457763672,40.90582625349735,40.14719252923134,40.3540938316983,21099700
2015-08-18,MSFT,41.01937484741211,41.15821753099512,40.52474758025571,40.646234514607016,23574100
2015-08-19,MSFT,40.4466438293457,40.85449561488967,40.177634711819,40.59416271587077,31485500
2015-08-20,MSFT,39.62226486206055,40.32515774551264,39.62226486206055,39.978049413130535,36238200
2015-08-21,MSFT,37.37474822998047,39.46606789957738,37.37474822998047,39.309869475269686,70053100
2015-08-24,MSFT,36.16856384277344,37.04500790481754,34.46773967052113,35.10120979660678,88753700
2015-08-25,MSFT,35.11854553222656,37.52226147653194,35.049122555656,36.94085563369749,70616600
2015-08-26,MSFT,37.062347412109375,37.1751581087545,35.63053308965879,36.45490952821967,63408000
2015-08-27,MSFT,38.09499740600586,38.13838512217714,37.2532618091466,37.51359141644486,50943200
2015-08-28,MSFT,38.12102890014648,38.31193882125348,37.65243362666778,37.66111315595656,28246700
2015-08-31,MSFT,37.7652587890625,38.12104348984672,37.40079455566767,37.7999702989614,34441700
2015-09-01,MSFT,36.29004287719727,36.95822436527995,36.15120018553534,36.59376023074809,49688900
2015-09-02,MSFT,37.62639999389648,37.64375574143532,36.34210446845608,36.75863247857699,37671500
2015-09-03,MSFT,37.74789047241211,38.164418521771765,37.55698054177076,37.669791256265256,28285200
2015-09-04,MSFT,36.9755744934082,37.34871479118968,36.6197899432294,37.14912865916453,37138800
2015-09-08,MSFT,38.0863151550293,38.18177010994742,37.48755677000244,37.57433219614419,32469800
2015-09-09,MSFT,37.37474822998047,38.52888066400172,37.23590555395924,38.364002710415534,33469500
2015-09-10,MSFT,37.56564712524414,37.99953077424829,37.09705198985497,37.41812496324257,31366600
2015-09-11,MSFT,37.73051834106445,37.82597326493965,37.261923247642144,37.43547735375439,27132500
2015-09-14,MSFT,37.348724365234375,37.695829475454254,37.1925259070405,37.68715325456402,23656000
2015-09-15,MSFT,38.16441345214844,38.433422563202434,37.38342470469433,37.47887634706487,28882200
2015-09-16,MSFT,38.44210433959961,38.511527337110415,38.04293203472461,38.15574275054431,23372200
2015-09-17,MSFT,38.398704528808594,39.04953002929688,38.251185670960695,38.43341601663269,32768200
2015-09-18,MSFT,37.73051834106445,38.17308147716415,37.6003552441822,37.7478740827026,63143700
2015-09-21,MSFT,38.27723693847656,38.58963386592501,37.83467352116748,37.85202927383366,26177200
2015-09-22,MSFT,38.09499740600586,38.22516055451971,37.58301441053536,37.64375787522928,28085900
2015-09-23,MSFT,38.06895446777344,38.32928402268765,37.75655767776842,38.12102170286424,17145200
2015-09-24,MSFT,38.10367965698242,38.294589610681975,37.548308857424885,37.70450730858433,27905600
2015-09-25,MSFT,38.129695892333984,38.81523288835504,37.97349750563882,38.59829105241949,29384600
2015-09-28,MSFT,37.56564712524414,38.25986030159687,37.4962241524741,38.03424226063331,27613800
2015-09-29,MSFT,37.69581604003906,37.80862673303175,37.35738727133105,37.63507258464378,32763600
2015-09-30,MSFT,38.40739440917969,38.44210590935251,37.886735147670784,38.07764508835045,34958900
2015-10-01,MSFT,38.71111297607422,38.832599909835984,37.964832314085456,38.832599909835984,28657900
2015-10-02,MSFT,39.54416275024414,39.54416275024414,38.112345122101445,38.41606571821028,41839000
2015-10-05,MSFT,40.46399688720703,40.689614966388085,39.6569728985358,39.70036060873176,34369300
2015-10-06,MSFT,40.5681266784668,40.941266931988736,40.10821100749464,40.20366595285188,27017200
2015-10-07,MSFT,40.611515045166016,41.088786469414806,39.8739140540788,40.871844612004445,27711500
2015-10-08,MSFT,41.175567626953125,41.23631108578889,40.35118785812028,40.403255098666754,33772700
2015-10-09,MSFT,40.88053894042969,41.25367933508875,40.71566095053261,41.17558010573519,28600600
2015-10-12,MSFT,40.78507614135742,40.84581960695907,40.35119235261958,40.76772039257544,19769100
2015-10-13,MSFT,40.68961715698242,40.897882811513504,40.40325560605625,40.40325560605625,19987800
2015-10-14,MSFT,40.50738906860352,40.87184984680283,40.377222613377775,40.48135710166655,24697800
2015-10-15,MSFT,40.79375076293945,40.81110651104171,40.377222739296776,40.79375076293945,27189400
2015-10-16,MSFT,41.227638244628906,41.25367352426036,40.69830277609407,40.80243396380755,26450300
2015-10-19,MSFT,41.32307434082031,41.54869567314314,40.80241532976175,41.14952023371104,29387600
2015-10-20,MSFT,41.4532585144043,41.48797001275637,40.80243281652113,41.16689361840577,30802200
2015-10-21,MSFT,40.9586296081543,41.64416677692896,40.88053039512591,41.583420002110834,25144300
2015-10-22,MSFT,41.67887496948242,42.47722284835939,40.86317465239275,41.24499118821271,56637100
2015-10-23,MSFT,45.87886428833008,46.92018589341885,45.340849394637765,45.38423710521018,135227100
2015-10-26,MSFT,47.0764045715332,47.13714805454571,45.55781087567729,45.5838428511765,64633300
2015-10-27,MSFT,46.59043884277344,47.18052104507767,46.49498719233731,46.85077175752629,50999900
2015-10-28,MSFT,46.842098236083984,46.842098236083984,45.87019937657018,46.460281654557015,47000800
2015-10-29,MSFT,46.30408477783203,46.71193665414742,46.18259783006261,46.46028322789873,30202100
2015-10-30,MSFT,45.67928314208984,46.85077131664195,45.66192739391828,46.26936533884117,46619800
2015-11-02,MSFT,46.199951171875,46.30408236306532,45.6619328451381,45.861519007532415,30285000
2015-11-03,MSFT,46.98960494995117,47.19786726739493,45.90489572497788,45.930927687090886,36596900
2015-11-04,MSFT,47.20655059814453,47.6230785768595,46.911509532771,47.01564069988221,37087800
2015-11-05,MSFT,47.189212799072266,47.466898223825815,46.859460115825655,47.28466778450718,31468500
2015-11-06,MSFT,47.65779495239258,47.70986220003466,46.82473885174338,46.93754956649922,32851200
2015-11-09,MSFT,46.998291015625,47.61440519005049,46.47763180264272,47.33671983509053,32513100
2015-11-10,MSFT,46.43424224853516,46.97226053731469,46.22597988084749,46.92019329025745,55283700
2015-11-11,MSFT,46.55572891235352,47.033000387737175,46.39085096448378,46.59911662643014,36516300
2015-11-12,MSFT,46.26937484741211,46.84210141368983,46.15656411624904,46.408217551046974,35361100
2015-11-13,MSFT,45.85283660888672,46.243332661069765,45.5838274817672,46.052422744386845,36848200
2015-11-16,MSFT,46.659854888916016,46.76398605315073,45.8615071357298,46.06109655672888,32165200
2015-11-17,MSFT,46.27546691894531,46.7646900244805,46.17063053983137,46.45018755230362,31551300
2015-11-18,MSFT,47.04425048828125,47.15782157436209,46.28420501314919,46.301677744283374,29710000
2015-11-19,MSFT,47.12287521362305,47.75188019212984,46.983096699797386,47.16655870691696,28149200
2015-11-20,MSFT,47.34128189086914,47.43738024914174,46.5375562263762,47.39370008608587,37147600
2015-11-23,MSFT,47.34128189086914,47.5771587704702,46.95689179036158,47.39370008608587,28235900
2015-11-24,MSFT,47.39371109008789,47.55969708127239,46.80838943755551,47.10541594833295,24600000
2015-11-25,MSFT,46.90447998046875,47.3762338038929,46.90447998046875,47.25392799765329,21005100
2015-11-27,MSFT,47.11414337158203,47.245187194245176,46.99183758114061,47.00057228077949,9009100
2015-11-30,MSFT,47.48105239868164,48.013958962738336,47.17528797631252,47.647041655895386,56241400
2015-12-01,MSFT,48.2411003112793,48.249835009239554,47.43737146306555,47.53346980353937,39952800
2015-12-02,MSFT,48.23237609863281,48.88758860857376,48.10133559619453,48.32847446663746,47274900
2015-12-03,MSFT,47.35000991821289,48.721587410373175,47.11413308845141,48.476975882879245,38627800
2015-12-04,MSFT,48.84389114379883,49.12344811576628,47.262644313385096,47.28011704070581,43963700
2015-12-07,MSFT,48.75653839111328,48.89631689874568,48.30225740816236,48.73906566108642,30709800
2015-12-08,MSFT,48.739070892333984,49.009889905361575,48.04017827915865,48.45951384706385,32878000
2015-12-09,MSFT,48.03144454956055,48.80896285965442,47.62084364453352,48.37215452071781,36373200
2015-12-10,MSFT,48.28478240966797,48.62549229772865,48.05764026257263,48.389615452321486,31775800
2015-12-11,MSFT,47.22770309448242,48.136261604460415,47.18401960905427,47.79555174664591,39549500
2015-12-14,MSFT,48.17121124267578,48.2323641284869,46.89573200635485,47.46358404040932,46768900
2015-12-15,MSFT,48.22364044189453,48.83517277222935,48.127542075795525,48.625503306869405,39843000
2015-12-16,MSFT,49.03610610961914,49.14093918008001,47.8392488359066,48.52067212536031,37503300
2015-12-17,MSFT,48.66044998168945,49.61269230087319,48.51193341241624,49.23703686002013,41280900
2015-12-18,MSFT,47.28885269165039,48.92251428925806,47.20148905944191,48.72158293405128,84684200
2015-12-21,MSFT,47.90039825439453,48.35467593927547,47.376226311513626,47.94407841648892,37246300
2015-12-22,MSFT,48.35467147827149,48.46824255530549,47.61209879342535,48.04017234065664,28322200
2015-12-23,MSFT,48.765281677246094,48.81769987655736,48.43330641344093,48.660448611206654,27279800
2015-12-24,MSFT,48.63423538208008,48.88758500037849,48.42456926062016,48.80022467186734,9558500
2015-12-28,MSFT,48.87885284423828,48.87885284423828,48.03144361673234,48.3546808481445,22458300
2015-12-29,MSFT,49.403018951416016,49.66510326960995,48.974948675968605,49.17588009767005,27731400
2015-12-30,MSFT,49.1933479309082,49.60394543324173,49.175875200424265,49.333126442197134,21704500
2015-12-31,MSFT,48.46825408935547,49.08852114619336,48.41583588765442,48.95748064081558,27334100
2016-01-04,MSFT,47.87417984008789,47.87417984008789,46.64238080342198,47.454844352348665,53778000
2016-01-05,MSFT,48.09259033203125,48.38962009184693,47.64704735859906,47.9877572793265,34079700
2016-01-06,MSFT,47.21897506713867,47.52474286699877,46.86079240579261,47.4548519415738,39518900
2016-01-07,MSFT,45.57659149169922,46.72976885095935,45.48923113584773,46.039610708947166,56564900
2016-01-08,MSFT,45.71635437011719,46.54628740311388,45.55910312895132,45.7512964983676,48754000
2016-01-11,MSFT,45.69014739990234,46.170635862191325,44.95630932442327,45.8736060856264,36943800
2016-01-12,MSFT,46.1094856262207,46.38904268704201,45.480483905664286,46.09201289334649,36095500
2016-01-13,MSFT,45.11356735229492,47.23645627036915,44.81653753113193,47.00057935362943,66883600
2016-01-14,MSFT,46.39778518676758,46.66860424093365,45.05241461917364,45.42807008067823,52381900
2016-01-15,MSFT,44.54571914672852,45.40186315409021,43.977866931321074,44.82527623759832,71820700
2016-01-19,MSFT,44.17005920410156,45.14850892297388,43.73325087731782,44.97378492574377,43564500
2016-01-20,MSFT,44.3709831237793,44.88641699543928,42.89456909631159,43.66335255444127,63273000
2016-01-21,MSFT,44.10015869140625,45.06113880110715,43.94290746132032,44.554439652478656,40191200
2016-01-22,MSFT,45.68142318725586,45.71636865901124,44.78159561876473,44.91263947155559,37555800
2016-01-25,MSFT,45.24460220336914,45.99591297421613,45.12229641882804,45.375642687127744,34707700
2016-01-26,MSFT,45.57659149169922,45.812468451598974,45.034949953735314,45.24461947339641,28900800
2016-01-27,MSFT,44.74663925170898,45.60278304198996,44.57191528107188,45.436793770222565,36775200
2016-01-28,MSFT,45.48048400878906,45.61152450676822,44.77285332240265,45.30576001223381,62513800
2016-01-29,MSFT,48.12753677368164,48.12753677368164,47.17529458305373,47.81303427658138,83611700
2016-02-01,MSFT,47.795555114746094,48.12753029841812,47.61209646031509,47.94407164398711,44208500
2016-02-02,MSFT,46.30167770385742,47.40243310368821,45.99591324073295,47.32380747994439,56313800
2016-02-03,MSFT,45.567832946777344,46.64238075792,44.781576825169445,46.520074990688144,57559800
2016-02-04,MSFT,45.42805480957031,46.13568532460284,44.87767552010057,45.515415120401975,46987100
2016-02-05,MSFT,43.82060241699219,45.42805687032227,43.29643386305989,45.375638681896085,62009000
2016-02-08,MSFT,43.1653938293457,43.30517234477795,42.09958056631063,43.28769961377609,59290500
2016-02-09,MSFT,43.05182266235352,43.89049708593674,42.51891603184816,42.82468382492604,46740500
2016-02-10,MSFT,43.42747497558594,44.021534456179175,43.26148904199582,43.58472621060076,38237000
2016-02-11,MSFT,43.41000747680664,43.77692818024972,42.37913962641428,42.52765618075021,48878600
2016-02-12,MSFT,44.11763381958008,44.27488505821687,43.46242143612097,43.899229691760375,34243300
2016-02-16,MSFT,44.95352935791016,44.95352935791016,44.10883671945804,44.78635165545927,37291200
